id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1744945,1,2016-06-01 10:09:32,2016-06-01 10:43:50,3,-73.96343994140625,40.771785736083984,-73.98646545410156,40.756023406982415,N,2058
id1940264,2,2016-05-29 15:37:33,2016-05-29 15:49:29,1,-73.98692321777342,40.75852966308594,-73.97306823730467,40.757083892822266,N,716
id3241868,2,2016-04-11 14:26:15,2016-04-11 14:32:57,5,-73.96864318847656,40.76462173461913,-73.96387481689453,40.77396774291992,N,402
id0901008,2,2016-04-27 00:37:58,2016-04-27 00:41:12,5,-73.96875,40.758697509765625,-73.95939636230467,40.76747131347656,N,194
id2782820,2,2016-02-06 12:08:13,2016-02-06 12:15:12,1,-73.98101043701173,40.76314926147461,-73.96842956542967,40.76219177246094,N,419
id2710318,1,2016-06-18 10:50:53,2016-06-18 11:02:12,1,-74.00404357910156,40.753055572509766,-73.99238586425781,40.73863220214844,Y,679
id2075475,1,2016-03-26 00:47:31,2016-03-26 01:09:15,1,-73.98734283447266,40.6913948059082,-73.91104888916014,40.67888259887695,N,1304
id3381999,2,2016-06-08 21:31:54,2016-06-08 21:40:48,1,-73.98219299316406,40.77524185180664,-73.97611236572266,40.791309356689446,N,534
id2846311,1,2016-03-15 09:17:25,2016-03-15 09:33:35,1,-73.99211120605469,40.75412368774414,-73.97386169433594,40.78912734985352,N,970
id1558683,1,2016-03-07 20:12:42,2016-03-07 20:22:50,3,-73.98301696777342,40.76250457763672,-73.98301696777342,40.76250457763672,N,608
id3947729,1,2016-06-30 01:11:23,2016-06-30 01:41:30,1,-73.98358154296875,40.765769958496094,-73.98674011230467,40.662006378173835,N,1807
id3842349,2,2016-03-06 16:11:58,2016-03-06 16:20:25,5,-73.9882583618164,40.73825073242188,-73.99993133544923,40.721725463867195,N,507
id0210174,2,2016-06-21 18:20:13,2016-06-21 18:28:42,3,-73.97154998779298,40.76136016845703,-73.95852661132812,40.77262878417969,N,509
id1171166,1,2016-06-23 22:12:16,2016-06-23 22:29:22,1,-73.98802185058595,40.76472854614258,-74.0009536743164,40.734596252441406,N,1026
id0803888,1,2016-02-13 22:46:40,2016-02-13 23:01:17,1,-73.9900665283203,40.71932220458984,-73.95691680908203,40.717323303222656,N,877
id3116492,1,2016-05-23 08:42:50,2016-05-23 08:50:34,1,-73.96165466308594,40.76008605957031,-73.95792388916014,40.773555755615234,N,464
id3551679,2,2016-04-07 17:15:19,2016-04-07 18:23:10,1,-73.78330230712889,40.648601531982415,-73.9817886352539,40.6785888671875,N,4071
id1917992,1,2016-01-17 15:49:41,2016-01-17 16:02:18,1,-73.98896026611328,40.74193954467773,-74.0042266845703,40.72198486328125,N,757
id2849776,1,2016-04-16 20:18:02,2016-04-16 20:29:58,1,-73.98812866210938,40.74985122680664,-73.96945190429686,40.7563705444336,N,716
id2013919,1,2016-01-01 22:34:33,2016-01-01 22:56:53,1,-73.99274444580078,40.7585563659668,-73.95669555664062,40.74770736694336,N,1340
id3121841,1,2016-06-06 20:43:31,2016-06-06 20:53:20,1,-73.98615264892578,40.75218200683594,-73.97998046875,40.73229217529297,N,589
id1157284,1,2016-06-02 20:08:37,2016-06-02 20:25:28,1,-73.97518157958984,40.75355529785156,-73.98939514160156,40.72035217285156,N,1011
id0290919,1,2016-04-09 04:14:05,2016-04-09 04:17:43,1,-73.98381042480467,40.72564697265625,-73.98457336425781,40.73622894287109,N,218
id1352114,2,2016-01-01 04:23:43,2016-01-01 04:37:38,1,-73.98143005371094,40.73255157470703,-73.92552185058594,40.74380111694336,N,835
id1160210,2,2016-03-02 20:24:40,2016-03-02 20:35:48,1,-73.96283721923827,40.75690841674805,-73.98606872558594,40.74346160888672,N,668
id1855947,1,2016-01-01 08:11:57,2016-01-01 08:15:46,1,-74.00400543212889,40.74801254272461,-73.98872375488281,40.75928115844727,N,229
id0244843,1,2016-04-23 04:25:02,2016-04-23 04:30:09,1,-74.00370025634764,40.738384246826165,-73.98355102539062,40.741546630859375,N,307
id0512783,1,2016-06-08 16:54:32,2016-06-08 17:44:41,1,-73.99010467529298,40.750282287597656,-73.97215270996092,40.74960708618164,N,3009
id2475205,2,2016-03-24 18:41:49,2016-03-24 19:00:38,1,-73.9783935546875,40.751171112060554,-73.9898681640625,40.69107818603516,N,1129
id3749022,1,2016-01-01 04:13:02,2016-01-01 04:29:37,1,-73.98047637939453,40.71578598022461,-73.95307922363281,40.698036193847656,N,995
id3703389,2,2016-01-27 15:47:41,2016-01-27 15:54:14,1,-74.00601959228516,40.734981536865234,-74.00038146972656,40.73012924194336,N,393
id0894774,2,2016-01-31 20:46:56,2016-01-31 20:57:10,1,-73.98213958740233,40.77352142333984,-73.99160766601561,40.75014877319336,N,614
id0353951,1,2016-03-25 10:43:01,2016-03-25 11:00:21,1,-73.98622131347656,40.73458862304688,-73.98178100585938,40.763214111328125,N,1040
id3001180,2,2016-01-20 08:30:12,2016-01-20 08:44:47,1,-73.99136352539062,40.749996185302734,-74.00135803222656,40.72135162353516,N,875
id2097951,2,2016-06-08 15:00:36,2016-06-08 15:44:36,2,-73.97367095947266,40.74739074707031,-73.84796905517578,40.71677017211913,N,2640
id1776857,2,2016-03-03 19:22:02,2016-03-03 19:28:21,2,-74.0042953491211,40.73347854614258,-73.99375915527344,40.73273849487305,N,379
id2423265,2,2016-01-06 13:20:25,2016-01-06 13:30:15,1,-73.95542907714845,40.787910461425774,-73.97441101074217,40.7835693359375,N,590
id1946563,2,2016-03-18 10:56:17,2016-03-18 11:07:35,6,-73.97366333007811,40.75213623046875,-73.96328735351561,40.76601791381836,N,678
id0149162,1,2016-04-07 09:27:56,2016-04-07 09:38:37,1,-73.96003723144531,40.77626800537109,-73.9720687866211,40.76456069946289,N,641
id1866530,1,2016-04-14 23:18:06,2016-04-14 23:49:33,1,-73.99334716796875,40.72196578979492,-73.95018005371094,40.82648849487305,N,1887
id1942401,2,2016-03-18 09:11:32,2016-03-18 09:48:03,1,-73.86320495605469,40.76784133911133,-73.97531890869139,40.75153732299805,N,2191
id2542630,2,2016-02-28 04:36:31,2016-02-28 04:40:45,2,-73.99034881591797,40.73119354248047,-73.97610473632812,40.74869155883789,N,254
id0061460,1,2016-01-14 14:41:48,2016-01-14 14:48:47,1,-73.98992919921875,40.73466491699219,-73.99056243896483,40.740455627441406,N,419
id3612135,1,2016-01-02 06:34:00,2016-01-02 06:55:51,1,-73.98390197753906,40.74358749389648,-73.78264617919923,40.64881134033203,N,1311
id1974325,2,2016-02-12 10:37:45,2016-02-12 10:58:52,2,-73.960693359375,40.76990509033203,-73.96398162841797,40.80776596069336,N,1267
id3823412,2,2016-01-19 03:55:23,2016-01-19 04:15:56,5,-73.99861145019531,40.71353149414063,-73.97415924072266,40.791770935058594,N,1233
id2286019,1,2016-03-04 23:23:57,2016-03-04 23:31:47,4,-73.95767974853516,40.776641845703125,-73.97309112548828,40.75568771362305,N,470
id1531223,1,2016-05-02 20:19:40,2016-05-02 20:30:59,1,-73.97413635253906,40.76018524169922,-73.95292663574217,40.78166961669922,N,679
id3015817,1,2016-04-11 16:46:28,2016-04-11 17:06:45,1,-73.95409393310547,40.76642227172852,-73.98797607421875,40.7414436340332,N,1217
id3183893,1,2016-03-15 08:01:50,2016-03-15 08:04:21,1,-73.98393249511719,40.74716567993164,-73.98939514160156,40.74057769775391,N,151
id1504893,1,2016-01-11 19:16:41,2016-01-11 19:30:04,1,-73.97727966308595,40.75818634033203,-73.9583511352539,40.78150177001953,N,803
id3018667,2,2016-05-26 05:32:49,2016-05-26 05:42:18,1,-74.01271820068358,40.7015495300293,-73.97534942626953,40.74119186401367,N,569
id2215782,2,2016-02-16 09:14:11,2016-02-16 09:41:02,2,-73.87100219726561,40.77381896972656,-73.9759521484375,40.74480056762695,N,1611
id2643221,2,2016-02-09 22:59:29,2016-02-09 23:10:07,2,-73.9677505493164,40.76528930664063,-73.98987579345702,40.74680709838867,N,638
id1701829,2,2016-05-09 20:22:10,2016-05-09 20:32:02,2,-73.99922943115233,40.754558563232415,-74.01325988769531,40.717388153076165,N,592
id3965680,1,2016-06-23 19:20:51,2016-06-23 20:08:19,1,-73.9822540283203,40.762149810791016,-73.97029876708984,40.63050079345703,N,2848
id0448352,1,2016-01-13 13:22:57,2016-01-13 13:43:38,1,-73.98846435546875,40.74758529663086,-73.95663452148438,40.77486038208008,N,1241
id1375210,1,2016-02-05 14:11:27,2016-02-05 14:22:29,1,-73.96461486816406,40.76025390625,-73.92530822753906,40.7711296081543,N,662
id1567574,2,2016-04-15 21:07:15,2016-04-15 21:25:12,3,-73.97256469726561,40.75634002685546,-73.99179077148438,40.72952651977539,N,1077
id3677334,1,2016-06-13 21:01:30,2016-06-13 21:16:28,1,-73.9871597290039,40.74285888671875,-73.99221801757811,40.758934020996094,N,898
id3275663,2,2016-02-20 03:25:33,2016-02-20 03:49:25,1,-73.9835205078125,40.72613143920898,-73.93009948730467,40.69081878662109,N,1432
id0052023,2,2016-05-01 00:04:51,2016-05-01 00:15:14,1,-73.98634338378906,40.77745819091797,-73.9677505493164,40.80196762084961,N,623
id3172311,2,2016-02-10 19:10:08,2016-02-10 19:18:45,1,-73.98770904541014,40.72117614746094,-73.99744415283203,40.73650360107422,N,517
id1254340,2,2016-06-12 01:13:38,2016-06-12 01:19:59,1,-73.97309875488281,40.756103515625,-73.98230743408203,40.76284790039063,N,381
id3482031,2,2016-01-13 21:04:21,2016-01-13 21:29:18,1,-73.99855041503906,40.74007034301758,-73.96536254882812,40.75479888916016,N,1497
id2690783,1,2016-03-04 11:59:27,2016-03-04 12:10:38,1,-74.00556182861328,40.715065002441406,-74.00663757324217,40.736366271972656,N,671
id2123161,1,2016-04-23 13:13:47,2016-04-23 13:18:40,1,-73.96138763427734,40.7563362121582,-73.96173095703125,40.76770782470703,N,293
id1705879,2,2016-06-17 18:27:49,2016-06-17 18:35:43,1,-73.98215484619139,40.76819610595703,-73.97024536132812,40.759231567382805,N,474
id3254713,1,2016-03-09 22:11:53,2016-03-09 22:16:13,2,-73.99549865722656,40.72524642944336,-74.0033187866211,40.72265625,N,260
id0186580,1,2016-03-17 20:22:20,2016-03-17 20:32:25,1,-73.9783706665039,40.777996063232415,-73.96802520751953,40.762489318847656,N,605
id1041210,2,2016-03-02 14:05:37,2016-03-02 14:20:40,2,-73.98626708984375,40.75231170654297,-73.97286224365233,40.76421356201172,N,903
id2963737,2,2016-03-30 23:12:40,2016-03-30 23:18:55,1,-73.99059295654298,40.76102828979492,-74.00611114501953,40.74385833740234,N,375
id3383507,1,2016-02-03 21:12:24,2016-02-03 21:29:48,4,-74.00897216796875,40.71097183227539,-73.99195098876953,40.74900436401367,N,1044
id3768944,1,2016-04-25 06:23:14,2016-04-25 06:33:49,1,-73.99119567871094,40.75614929199219,-73.95695495605469,40.766387939453125,N,635
id0960641,1,2016-05-15 19:04:47,2016-05-15 19:05:50,1,-73.98879241943358,40.74871063232422,-73.98955535888672,40.74787902832031,N,63
id1027692,2,2016-04-13 19:25:32,2016-04-13 19:29:34,1,-73.97531890869139,40.75213623046875,-73.98424530029298,40.740325927734375,N,242
id1951521,2,2016-05-09 09:08:38,2016-05-09 09:17:37,3,-73.96439361572266,40.76795959472656,-73.9710464477539,40.7642707824707,N,539
id2701387,2,2016-01-20 22:20:47,2016-01-20 22:35:36,2,-73.98526000976561,40.760356903076165,-73.99678802490233,40.72312545776367,N,889
id1061078,2,2016-01-16 21:12:38,2016-01-16 21:20:47,1,-73.95498657226561,40.68833160400391,-73.97589874267578,40.693729400634766,N,489
id3676986,2,2016-06-01 15:18:33,2016-06-01 15:45:58,1,-73.98326110839844,40.75640106201172,-73.95249938964844,40.76628875732422,N,1645
id3977704,1,2016-03-16 22:22:28,2016-03-16 22:28:50,1,-73.95735931396483,40.782611846923835,-73.96450805664062,40.802349090576165,N,382
id3633178,2,2016-03-31 22:02:29,2016-03-31 22:39:17,1,-73.79161834716798,40.66122817993164,-73.79161834716798,40.66122817993164,N,2208
id3511363,2,2016-06-01 10:31:17,2016-06-01 10:42:29,6,-73.98258972167967,40.72306823730469,-74.01392364501953,40.71264266967773,N,672
id3689115,2,2016-05-06 20:43:31,2016-05-06 20:48:29,1,-73.95452117919923,40.76560592651367,-73.96612548828125,40.75798034667969,N,298
id2477489,1,2016-04-25 07:13:08,2016-04-25 07:26:54,1,-73.99124145507811,40.74987411499024,-73.97525024414062,40.75356674194336,N,826
id0213248,2,2016-02-21 15:24:02,2016-02-21 15:35:52,1,-73.95220947265625,40.772071838378906,-73.96967315673827,40.791263580322266,N,710
id0495346,1,2016-04-27 07:59:36,2016-04-27 08:03:25,1,-73.98054504394531,40.748043060302734,-73.98625946044923,40.74026107788086,N,229
id2113004,1,2016-06-10 17:37:25,2016-06-10 17:47:01,1,-73.97777557373048,40.74908065795898,-73.98612213134764,40.730823516845696,N,576
id2594596,1,2016-05-02 23:35:28,2016-05-02 23:41:56,1,-73.98496246337889,40.74257659912109,-73.99610137939453,40.722362518310554,Y,388
id3777958,1,2016-01-19 19:45:58,2016-01-19 19:50:07,1,-73.99517059326173,40.74520111083984,-73.98783874511719,40.744930267333984,N,249
id3389889,1,2016-05-14 13:51:16,2016-05-14 14:02:09,3,-73.9879150390625,40.73827362060546,-74.00678253173827,40.713577270507805,N,653
id2981421,2,2016-04-21 23:21:54,2016-04-21 23:32:33,2,-73.97499084472656,40.75275039672852,-73.99904632568358,40.72489929199219,N,639
id0166479,2,2016-03-30 21:39:32,2016-03-30 21:48:07,1,-73.99349975585938,40.727317810058594,-73.98970031738281,40.747188568115234,N,515
id1616923,2,2016-02-03 12:24:12,2016-02-03 12:29:43,6,-73.99359130859375,40.747161865234375,-74.00404357910156,40.752567291259766,N,331
id0360105,1,2016-06-21 15:45:07,2016-06-21 15:53:32,1,-73.9720230102539,40.76282501220703,-73.9589614868164,40.772167205810554,N,505
id0460289,1,2016-01-20 22:41:32,2016-01-20 22:49:40,1,-73.99910736083984,40.72796630859375,-73.9895248413086,40.7496452331543,N,488
id3805204,1,2016-06-26 19:16:56,2016-06-26 19:29:55,1,-73.98756408691406,40.76840972900391,-73.97367095947266,40.75153732299805,N,779
id1655798,1,2016-04-27 11:18:20,2016-04-27 11:20:48,1,-73.9477310180664,40.83036804199219,-73.94512939453125,40.82419204711913,N,148
id0330144,1,2016-04-28 22:19:47,2016-04-28 22:36:15,3,-73.96574401855469,40.754661560058594,-73.97427368164062,40.76500701904297,N,988
id3791570,2,2016-04-07 17:14:55,2016-04-07 17:30:12,5,-73.9677734375,40.76369094848633,-73.96821594238281,40.78662872314453,N,917
id1905143,1,2016-06-21 07:47:50,2016-06-21 08:00:01,1,-73.94611358642578,40.77742004394531,-73.97327423095702,40.75293350219727,N,731
id1174168,2,2016-05-29 21:37:50,2016-05-29 21:46:21,1,-73.97627258300781,40.76551055908203,-73.94956970214845,40.78464889526367,N,511
id3612084,2,2016-05-20 22:27:48,2016-05-20 22:43:02,1,-73.97953033447266,40.784481048583984,-73.9472427368164,40.82167816162109,N,914
id1872664,2,2016-01-05 12:43:39,2016-01-05 12:57:48,1,-73.97000885009764,40.753021240234375,-73.9325942993164,40.7648811340332,N,849
id2541143,1,2016-04-17 16:07:59,2016-04-17 16:17:04,1,-73.98982238769531,40.76713180541992,-73.98092651367188,40.78464889526367,N,545
id3974356,2,2016-05-22 13:10:22,2016-05-22 13:18:26,1,-73.96347045898438,40.7551383972168,-73.97450256347656,40.74176025390625,N,484
id0844380,2,2016-02-21 19:21:40,2016-02-21 19:25:48,3,-73.98583221435547,40.75891876220703,-73.97920989990233,40.76685333251953,N,248
id2389886,1,2016-04-10 18:04:34,2016-04-10 18:11:20,1,-73.96722412109375,40.75676727294922,-73.97123718261719,40.76359939575195,N,406
id0228763,1,2016-03-01 13:21:34,2016-03-01 14:11:27,1,-73.97750854492188,40.7649040222168,-73.8075942993164,40.65509033203125,N,2993
id0730249,1,2016-02-10 08:11:33,2016-02-10 08:18:19,3,-73.95829772949219,40.77875900268555,-73.95234680175781,40.769725799560554,N,406
id1985495,1,2016-04-20 11:25:17,2016-04-20 11:35:48,1,-74.00074005126953,40.735885620117195,-74.0138931274414,40.71477127075195,N,631
id0726800,2,2016-06-15 08:04:44,2016-06-15 08:28:30,6,-73.94873046875,40.773834228515625,-74.00102996826173,40.71461868286133,N,1426
id2523523,2,2016-05-06 06:05:20,2016-05-06 06:24:28,1,-73.90443420410156,40.74561309814453,-73.95417785644531,40.7812728881836,N,1148
id1314254,2,2016-02-03 16:40:08,2016-02-03 17:40:19,1,-73.77690887451173,40.645065307617195,-73.99675750732422,40.68192672729492,N,3611
id0684273,2,2016-03-14 03:43:49,2016-03-14 03:57:48,1,-73.9906005859375,40.74576187133789,-73.97637939453125,40.79428863525391,N,839
id0015382,2,2016-01-07 23:53:20,2016-01-07 23:57:37,1,-73.97301483154298,40.78530883789063,-73.98457336425781,40.774707794189446,N,257
id3478834,1,2016-03-05 23:04:38,2016-03-05 23:14:47,1,-73.97531127929686,40.728965759277344,-73.99340057373048,40.71554565429688,N,609
id3486404,2,2016-01-29 11:13:10,2016-01-29 11:30:59,1,-73.95355987548828,40.78210067749024,-73.97225952148438,40.759101867675774,N,1069
id2198081,2,2016-05-04 19:38:48,2016-05-04 19:47:55,1,-73.98242950439453,40.74546051025391,-73.98078155517578,40.73046112060546,N,547
id3175353,2,2016-03-02 14:24:20,2016-03-02 14:30:42,1,-73.94829559326173,40.778366088867195,-73.959228515625,40.77747344970703,N,382
id0475885,2,2016-02-11 11:47:30,2016-02-11 12:04:39,1,-74.0022964477539,40.72460174560546,-73.99462127685547,40.74037170410156,N,1029
id0166698,2,2016-03-04 12:37:25,2016-03-04 12:49:37,5,-73.97679901123048,40.745071411132805,-73.98021697998048,40.758399963378906,N,732
id2820978,1,2016-05-22 20:24:45,2016-05-22 20:29:51,1,-73.98970031738281,40.757659912109375,-73.98137664794923,40.770862579345696,N,306
id0865662,2,2016-06-26 00:43:52,2016-06-26 00:56:01,2,-73.99846649169923,40.717449188232415,-73.98429870605469,40.72480010986328,N,729
id2405561,1,2016-03-17 22:40:27,2016-03-17 22:52:39,1,-73.97737884521484,40.75286865234375,-74.00405883789062,40.75194549560546,N,732
id3380183,1,2016-01-08 17:15:27,2016-01-08 17:24:04,2,-73.99881744384764,40.734573364257805,-73.98632049560547,40.75188446044922,N,517
id2615974,1,2016-04-28 00:02:07,2016-04-28 00:05:36,1,-73.99138641357422,40.73890686035156,-74.00044250488281,40.7300910949707,N,209
id3084148,2,2016-05-14 15:20:27,2016-05-14 15:29:17,1,-73.95165252685547,40.77001190185546,-73.9666976928711,40.76158905029297,N,530
id2394667,1,2016-02-09 13:42:00,2016-02-09 13:58:56,2,-73.97439575195312,40.75648498535156,-73.99520874023438,40.73968505859375,N,1016
id1801098,2,2016-01-17 15:20:58,2016-01-17 15:37:27,1,-73.97811889648438,40.75252532958984,-73.98649597167967,40.76020050048828,N,989
id3651814,1,2016-03-22 23:28:50,2016-03-22 23:51:49,2,-74.01367950439453,40.71392440795898,-73.96945953369139,40.756961822509766,N,1379
id1825072,2,2016-04-26 08:03:51,2016-04-26 08:04:50,6,-73.96347045898438,40.76876831054688,-73.96620178222656,40.76493835449219,N,59
id2287365,2,2016-01-06 20:48:22,2016-01-06 20:52:48,6,-73.97274017333984,40.7530517578125,-73.96388244628906,40.75774002075195,N,266
id1884625,1,2016-02-29 14:58:36,2016-02-29 15:06:52,1,-73.96477508544923,40.7696418762207,-73.9514923095703,40.78128433227539,N,496
id1588509,1,2016-01-12 08:55:01,2016-01-12 09:10:01,1,-73.98316192626953,40.77090835571289,-74.00804138183594,40.74009704589844,N,900
id3107425,2,2016-03-19 18:48:48,2016-03-19 19:02:34,3,-73.98568725585938,40.75794982910156,-74.00863647460938,40.73873901367188,N,826
id3218773,2,2016-01-07 14:37:17,2016-01-07 14:37:35,2,-74.17729187011719,40.6951904296875,-74.17729187011719,40.6951904296875,N,18
id0493084,1,2016-03-16 14:58:45,2016-03-16 15:41:06,1,-73.86274719238281,40.76883316040039,-73.9769058227539,40.76396179199219,N,2541
id3297015,1,2016-04-22 12:13:28,2016-04-22 12:29:13,1,-73.98181915283203,40.77833938598633,-73.96820831298828,40.7618293762207,N,945
id2754243,1,2016-04-05 00:10:33,2016-04-05 00:23:58,1,-73.98709869384764,40.76436614990234,-73.98918151855469,40.726470947265625,N,805
id2614983,2,2016-05-20 13:43:28,2016-05-20 13:54:49,1,-73.98123931884764,40.7421989440918,-73.97509765625,40.74568557739258,N,681
id0092643,1,2016-06-07 22:43:09,2016-06-07 22:56:10,2,-74.0008773803711,40.74184036254882,-73.9910430908203,40.74722671508789,N,781
id1879083,2,2016-06-13 21:54:03,2016-06-13 21:59:07,2,-73.99687194824217,40.723758697509766,-73.99034118652342,40.73136138916016,N,304
id3449745,2,2016-05-07 01:22:17,2016-05-07 01:27:25,3,-73.9793472290039,40.76251602172852,-73.98506164550781,40.76385116577149,N,308
id2658336,2,2016-05-19 09:26:17,2016-05-19 09:33:01,1,-73.99275970458984,40.75828552246094,-74.00568389892578,40.7508659362793,N,404
id1611283,1,2016-05-18 13:58:20,2016-05-18 14:21:39,1,-73.97525787353516,40.756343841552734,-74.0012969970703,40.719947814941406,N,1399
